product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
1fb5f3130b9f5c67e7dc57e0f5df6e6d,instrumentos_musicais,57.0,1096.0,5.0,1850.0,54.0,16.0,11.0
bb0d5e6aed6ddf6c6ca1bd5e448bc106,cool_stuff,46.0,2522.0,5.0,900.0,16.0,8.0,13.0
fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,60.0,269.0,1.0,1700.0,34.0,7.0,32.0
8c464efd8ef90612cb673a5ce7046e8c,papelaria,59.0,175.0,2.0,400.0,20.0,20.0,20.0
d1314aa640f46cc0302ec32290782b7b,bebes,59.0,663.0,3.0,50.0,31.0,2.0,27.0
db715cc52497b781151fa5d2968048c9,ferramentas_jardim,56.0,82.0,1.0,600.0,20.0,16.0,16.0
c9a5cd871df02fbd050ef58ef9a64510,cool_stuff,56.0,1400.0,2.0,585.0,21.0,20.0,19.0
0e8667de30891d1a7de8ab9ebae611d9,cama_mesa_banho,48.0,207.0,1.0,950.0,35.0,15.0,25.0
a5b27ab457629a351464825096c64688,eletronicos,42.0,453.0,3.0,3000.0,40.0,12.0,20.0
60184212dae4e6b0da32bf54271a8c4a,relogios_presentes,59.0,476.0,2.0,394.0,17.0,11.0,14.0
6047d1b3d3841a528e860a939daa2035,perfumaria,52.0,292.0,1.0,150.0,16.0,3.0,15.0
b8411dee248601bc460bac8e1fb8a102,cama_mesa_banho,56.0,471.0,3.0,525.0,24.0,7.0,29.0
0f81e9b864727ae5398d12bea4061449,eletrodomesticos,57.0,252.0,1.0,1600.0,55.0,7.0,38.0
300666e2638b1c8f5528bd23a6e9dea3,cama_mesa_banho,46.0,1391.0,2.0,1250.0,48.0,10.0,12.0
f4e4b2101f8c3afd7b8a8546e9d706f4,eletrodomesticos,50.0,356.0,2.0,225.0,28.0,13.0,18.0
17f40fbed6dd51e0cc87eefe3d88f644,informatica_acessorios,56.0,1145.0,4.0,1300.0,20.0,30.0,20.0
3e49351c2f191cb67c4224b392531a74,malas_acessorios,43.0,883.0,9.0,1750.0,32.0,52.0,19.0
94252831daf1ef36429398257ea0450c,moveis_sala,60.0,493.0,1.0,1375.0,63.0,11.0,16.0
aa74ebe862c9061d4272681810675a01,esporte_lazer,43.0,1236.0,1.0,1500.0,21.0,26.0,21.0
a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,51.0,231.0,1.0,2100.0,40.0,6.0,29.0
a96e543f9cfb2ecdb07c59321ff0018c,brinquedos,24.0,589.0,2.0,2700.0,51.0,35.0,26.0
067e6da1c75010f933e68b76efb2273f,utilidades_domesticas,58.0,451.0,4.0,8575.0,33.0,48.0,38.0
0856c40d9a18fc6aa8bb4be6a092f95b,cama_mesa_banho,57.0,399.0,1.0,10965.0,52.0,24.0,52.0
c21bd5b6be0663cddb80ec6744d6ca24,esporte_lazer,57.0,3315.0,3.0,538.0,23.0,17.0,17.0
fe59a1e006df3ac42bf0ceb876d70969,informatica_acessorios,60.0,2136.0,1.0,3407.0,28.0,22.0,23.0
d3b162a5b147714e8b99909d0f6132b7,brinquedos,40.0,457.0,2.0,652.0,27.0,31.0,22.0
fadc89c2a60ff96b18827644074dfd70,utilidades_domesticas,52.0,827.0,1.0,1800.0,30.0,30.0,30.0
17c092cc98bba142fa0168733da00d3b,informatica_acessorios,41.0,1005.0,3.0,150.0,18.0,3.0,11.0
a58d73d571793d350bfd31a624416f2d,cama_mesa_banho,58.0,1491.0,1.0,1600.0,28.0,10.0,26.0
da9d5b38b3e2e1c8cb2731aa7e8bec8c,beleza_saude,57.0,767.0,1.0,1000.0,16.0,16.0,16.0
7aa09531577c4f30eaf1f6cbe61f6536,esporte_lazer,56.0,1249.0,1.0,4350.0,20.0,20.0,20.0
97de49733ccaac64d122444d8db709d1,livros_importados,56.0,345.0,1.0,300.0,33.0,2.0,23.0
f7f7214af35d79cb0baa6038fdc65e2c,utilidades_domesticas,47.0,485.0,5.0,1700.0,32.0,14.0,28.0
79380e4f154e94ac435d6d1e7ce413cd,utilidades_domesticas,44.0,585.0,1.0,4200.0,62.0,30.0,25.0
c5215dd0ebe57e26ec6025f1c4b42029,relogios_presentes,44.0,281.0,1.0,450.0,17.0,14.0,15.0
d8bf954d364f9ed61bcb3af7fd78a70d,cama_mesa_banho,51.0,701.0,1.0,1000.0,50.0,12.0,12.0
4979ccb21aa205c914d9a092cf869e83,moveis_decoracao,48.0,669.0,2.0,14800.0,80.0,10.0,50.0
c420c13056340a00e4cd63fdf6e4f4fc,esporte_lazer,47.0,70.0,1.0,500.0,22.0,15.0,22.0
8beaa9c2347824b1bf4f8784a0cb5ee4,esporte_lazer,38.0,166.0,1.0,900.0,20.0,20.0,15.0
30001d6521e7d5826eb1881050cea7e7,informatica_acessorios,33.0,1084.0,2.0,150.0,41.0,2.0,29.0
c3798d484fb730f0b5c23af0d5361595,cine_foto,45.0,150.0,1.0,100.0,16.0,11.0,12.0
2ace3826b9a1b13030adc77ae9ae7902,telefonia_fixa,58.0,438.0,2.0,750.0,30.0,10.0,20.0
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48.0,424.0,1.0,200.0,27.0,5.0,20.0
39b5afc4814b4e72b2bfe4f4806aac25,relogios_presentes,56.0,679.0,2.0,600.0,16.0,11.0,11.0
945f3073eeafb360bba960560cc63bcc,automotivo,57.0,695.0,6.0,6950.0,47.0,19.0,23.0
297b1803f900002706c8de3e0a77d217,esporte_lazer,50.0,1354.0,1.0,6600.0,30.0,30.0,30.0
b573e2860f2732edf610345956e81bb9,informatica_acessorios,43.0,520.0,1.0,850.0,38.0,11.0,13.0
d2c277a6bd8e9119fa1a84c70f3eab5d,moveis_decoracao,40.0,133.0,1.0,2750.0,60.0,15.0,30.0
2feb83b6c3b3380b8822146538c70f7c,livros_tecnicos,40.0,971.0,1.0,700.0,22.0,5.0,15.0
986af931e7ce399914deaa43d224b124,cama_mesa_banho,47.0,117.0,1.0,300.0,40.0,4.0,30.0
9e75c1e76e60e7ddab5d73da0e216234,utilidades_domesticas,60.0,484.0,1.0,1600.0,25.0,25.0,25.0
